channel,size,invocations-lambda,value_type,value
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,14
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,14
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,14
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,26
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,2
storage,16384,500,consumer_retries,15
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,15
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,14
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,1
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,17
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,17
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,10
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,12
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,9
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,11
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,8
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,13
storage,16384,500,consumer_retries,5
storage,16384,500,consumer_retries,1
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,4
storage,16384,500,consumer_retries,3
storage,16384,500,consumer_retries,7
storage,16384,500,consumer_retries,6
storage,16384,500,consumer_retries,11
storage,16384,500,producer_times,163823
storage,16384,500,producer_times,181609
storage,16384,500,producer_times,141693
storage,16384,500,producer_times,145500
storage,16384,500,producer_times,143624
storage,16384,500,producer_times,205977
storage,16384,500,producer_times,188261
storage,16384,500,producer_times,104121
storage,16384,500,producer_times,116847
storage,16384,500,producer_times,105639
storage,16384,500,producer_times,119490
storage,16384,500,producer_times,146473
storage,16384,500,producer_times,144327
storage,16384,500,producer_times,129833
storage,16384,500,producer_times,193734
storage,16384,500,producer_times,137107
storage,16384,500,producer_times,135756
storage,16384,500,producer_times,138616
storage,16384,500,producer_times,174910
storage,16384,500,producer_times,153665
storage,16384,500,producer_times,194372
storage,16384,500,producer_times,101679
storage,16384,500,producer_times,134129
storage,16384,500,producer_times,149853
storage,16384,500,producer_times,126621
storage,16384,500,producer_times,106749
storage,16384,500,producer_times,159586
storage,16384,500,producer_times,205330
storage,16384,500,producer_times,130700
storage,16384,500,producer_times,121119
storage,16384,500,producer_times,127741
storage,16384,500,producer_times,138826
storage,16384,500,producer_times,168031
storage,16384,500,producer_times,120336
storage,16384,500,producer_times,133075
storage,16384,500,producer_times,111904
storage,16384,500,producer_times,159557
storage,16384,500,producer_times,185238
storage,16384,500,producer_times,182017
storage,16384,500,producer_times,165338
storage,16384,500,producer_times,164104
storage,16384,500,producer_times,154714
storage,16384,500,producer_times,100305
storage,16384,500,producer_times,184472
storage,16384,500,producer_times,110822
storage,16384,500,producer_times,157387
storage,16384,500,producer_times,100689
storage,16384,500,producer_times,96238
storage,16384,500,producer_times,85798
storage,16384,500,producer_times,163543
storage,16384,500,producer_times,138536
storage,16384,500,producer_times,142669
storage,16384,500,producer_times,124009
storage,16384,500,producer_times,132275
storage,16384,500,producer_times,187229
storage,16384,500,producer_times,158658
storage,16384,500,producer_times,166134
storage,16384,500,producer_times,164867
storage,16384,500,producer_times,213688
storage,16384,500,producer_times,143202
storage,16384,500,producer_times,179473
storage,16384,500,producer_times,111556
storage,16384,500,producer_times,119149
storage,16384,500,producer_times,133142
storage,16384,500,producer_times,145262
storage,16384,500,producer_times,133931
storage,16384,500,producer_times,186807
storage,16384,500,producer_times,113190
storage,16384,500,producer_times,130436
storage,16384,500,producer_times,134529
storage,16384,500,producer_times,124155
storage,16384,500,producer_times,106373
storage,16384,500,producer_times,119022
storage,16384,500,producer_times,158988
storage,16384,500,producer_times,105000
storage,16384,500,producer_times,97644
storage,16384,500,producer_times,129636
storage,16384,500,producer_times,170098
storage,16384,500,producer_times,112125
storage,16384,500,producer_times,206199
storage,16384,500,producer_times,122593
storage,16384,500,producer_times,115554
storage,16384,500,producer_times,119281
storage,16384,500,producer_times,203500
storage,16384,500,producer_times,132220
storage,16384,500,producer_times,177484
storage,16384,500,producer_times,142164
storage,16384,500,producer_times,138865
storage,16384,500,producer_times,136873
storage,16384,500,producer_times,119762
storage,16384,500,producer_times,190032
storage,16384,500,producer_times,149841
storage,16384,500,producer_times,195342
storage,16384,500,producer_times,190435
storage,16384,500,producer_times,108382
storage,16384,500,producer_times,123222
storage,16384,500,producer_times,75022
storage,16384,500,producer_times,129130
storage,16384,500,producer_times,111127
storage,16384,500,producer_times,151084
storage,16384,500,producer_times,120561
storage,16384,500,producer_times,138122
storage,16384,500,producer_times,107552
storage,16384,500,producer_times,159924
storage,16384,500,producer_times,168921
storage,16384,500,producer_times,192574
storage,16384,500,producer_times,166401
storage,16384,500,producer_times,233611
storage,16384,500,producer_times,107742
storage,16384,500,producer_times,90882
storage,16384,500,producer_times,254546
storage,16384,500,producer_times,186600
storage,16384,500,producer_times,127387
storage,16384,500,producer_times,176855
storage,16384,500,producer_times,105406
storage,16384,500,producer_times,131014
storage,16384,500,producer_times,124047
storage,16384,500,producer_times,152715
storage,16384,500,producer_times,125320
storage,16384,500,producer_times,109022
storage,16384,500,producer_times,117649
storage,16384,500,producer_times,174014
storage,16384,500,producer_times,132366
storage,16384,500,producer_times,161860
storage,16384,500,producer_times,163232
storage,16384,500,producer_times,92291
storage,16384,500,producer_times,121705
storage,16384,500,producer_times,195096
storage,16384,500,producer_times,95847
storage,16384,500,producer_times,106551
storage,16384,500,producer_times,115875
storage,16384,500,producer_times,124950
storage,16384,500,producer_times,135101
storage,16384,500,producer_times,136484
storage,16384,500,producer_times,111270
storage,16384,500,producer_times,254330
storage,16384,500,producer_times,85304
storage,16384,500,producer_times,155371
storage,16384,500,producer_times,158801
storage,16384,500,producer_times,81909
storage,16384,500,producer_times,161058
storage,16384,500,producer_times,84279
storage,16384,500,producer_times,176839
storage,16384,500,producer_times,206116
storage,16384,500,producer_times,159010
storage,16384,500,producer_times,118934
storage,16384,500,producer_times,143928
storage,16384,500,producer_times,209121
storage,16384,500,producer_times,106918
storage,16384,500,producer_times,97812
storage,16384,500,producer_times,125938
storage,16384,500,producer_times,99299
storage,16384,500,producer_times,146968
storage,16384,500,producer_times,138859
storage,16384,500,producer_times,140972
storage,16384,500,producer_times,133238
storage,16384,500,producer_times,202301
storage,16384,500,producer_times,78104
storage,16384,500,producer_times,124140
storage,16384,500,producer_times,107904
storage,16384,500,producer_times,137873
storage,16384,500,producer_times,127021
storage,16384,500,producer_times,120866
storage,16384,500,producer_times,170332
storage,16384,500,producer_times,139016
storage,16384,500,producer_times,159207
storage,16384,500,producer_times,103397
storage,16384,500,producer_times,130069
storage,16384,500,producer_times,118170
storage,16384,500,producer_times,185620
storage,16384,500,producer_times,154103
storage,16384,500,producer_times,131907
storage,16384,500,producer_times,188716
storage,16384,500,producer_times,137223
storage,16384,500,producer_times,135695
storage,16384,500,producer_times,241126
storage,16384,500,producer_times,126173
storage,16384,500,producer_times,98578
storage,16384,500,producer_times,165755
storage,16384,500,producer_times,156196
storage,16384,500,producer_times,100869
storage,16384,500,producer_times,165055
storage,16384,500,producer_times,131817
storage,16384,500,producer_times,138943
storage,16384,500,producer_times,90521
storage,16384,500,producer_times,126033
storage,16384,500,producer_times,159864
storage,16384,500,producer_times,214419
storage,16384,500,producer_times,107211
storage,16384,500,producer_times,120022
storage,16384,500,producer_times,217478
storage,16384,500,producer_times,129248
storage,16384,500,producer_times,175019
storage,16384,500,producer_times,123064
storage,16384,500,producer_times,97823
storage,16384,500,producer_times,122904
storage,16384,500,producer_times,127923
storage,16384,500,producer_times,187723
storage,16384,500,producer_times,198680
storage,16384,500,producer_times,157601
storage,16384,500,producer_times,125328
storage,16384,500,producer_times,135088
storage,16384,500,producer_times,213436
storage,16384,500,producer_times,120365
storage,16384,500,producer_times,173308
storage,16384,500,producer_times,172331
storage,16384,500,producer_times,211024
storage,16384,500,producer_times,157071
storage,16384,500,producer_times,159880
storage,16384,500,producer_times,114934
storage,16384,500,producer_times,114293
storage,16384,500,producer_times,166138
storage,16384,500,producer_times,119813
storage,16384,500,producer_times,135915
storage,16384,500,producer_times,144285
storage,16384,500,producer_times,159196
storage,16384,500,producer_times,159578
storage,16384,500,producer_times,186290
storage,16384,500,producer_times,117754
storage,16384,500,producer_times,135142
storage,16384,500,producer_times,340854
storage,16384,500,producer_times,132393
storage,16384,500,producer_times,112193
storage,16384,500,producer_times,161662
storage,16384,500,producer_times,135471
storage,16384,500,producer_times,138535
storage,16384,500,producer_times,143383
storage,16384,500,producer_times,137050
storage,16384,500,producer_times,154898
storage,16384,500,producer_times,132143
storage,16384,500,producer_times,168381
storage,16384,500,producer_times,107676
storage,16384,500,producer_times,157031
storage,16384,500,producer_times,117903
storage,16384,500,producer_times,203041
storage,16384,500,producer_times,189065
storage,16384,500,producer_times,180249
storage,16384,500,producer_times,159673
storage,16384,500,producer_times,156248
storage,16384,500,producer_times,100030
storage,16384,500,producer_times,187866
storage,16384,500,producer_times,141634
storage,16384,500,producer_times,123399
storage,16384,500,producer_times,92433
storage,16384,500,producer_times,115675
storage,16384,500,producer_times,141552
storage,16384,500,producer_times,133187
storage,16384,500,producer_times,117580
storage,16384,500,producer_times,128398
storage,16384,500,producer_times,139751
storage,16384,500,producer_times,155163
storage,16384,500,producer_times,196296
storage,16384,500,producer_times,132973
storage,16384,500,producer_times,189120
storage,16384,500,producer_times,181356
storage,16384,500,producer_times,168360
storage,16384,500,producer_times,195744
storage,16384,500,producer_times,143227
storage,16384,500,producer_times,172994
storage,16384,500,producer_times,147823
storage,16384,500,producer_times,170182
storage,16384,500,producer_times,146122
storage,16384,500,producer_times,135747
storage,16384,500,producer_times,134485
storage,16384,500,producer_times,136728
storage,16384,500,producer_times,136781
storage,16384,500,producer_times,162813
storage,16384,500,producer_times,163998
storage,16384,500,producer_times,168494
storage,16384,500,producer_times,163631
storage,16384,500,producer_times,114565
storage,16384,500,producer_times,130249
storage,16384,500,producer_times,128050
storage,16384,500,producer_times,107333
storage,16384,500,producer_times,119120
storage,16384,500,producer_times,154143
storage,16384,500,producer_times,166353
storage,16384,500,producer_times,143078
storage,16384,500,producer_times,130972
storage,16384,500,producer_times,103572
storage,16384,500,producer_times,110501
storage,16384,500,producer_times,121755
storage,16384,500,producer_times,154012
storage,16384,500,producer_times,127796
storage,16384,500,producer_times,109405
storage,16384,500,producer_times,126076
storage,16384,500,producer_times,166607
storage,16384,500,producer_times,100832
storage,16384,500,producer_times,118326
storage,16384,500,producer_times,110699
storage,16384,500,producer_times,215939
storage,16384,500,producer_times,138577
storage,16384,500,producer_times,122504
storage,16384,500,producer_times,141607
storage,16384,500,producer_times,133973
storage,16384,500,producer_times,133029
storage,16384,500,producer_times,113215
storage,16384,500,producer_times,112570
storage,16384,500,producer_times,141909
storage,16384,500,producer_times,156699
storage,16384,500,producer_times,154529
storage,16384,500,producer_times,105127
storage,16384,500,producer_times,123139
storage,16384,500,producer_times,111911
storage,16384,500,producer_times,133322
storage,16384,500,producer_times,119613
storage,16384,500,producer_times,160567
storage,16384,500,producer_times,130583
storage,16384,500,producer_times,116260
storage,16384,500,producer_times,179237
storage,16384,500,producer_times,153745
storage,16384,500,producer_times,110731
storage,16384,500,producer_times,112463
storage,16384,500,producer_times,137498
storage,16384,500,producer_times,147543
storage,16384,500,producer_times,133342
storage,16384,500,producer_times,140171
storage,16384,500,producer_times,129373
storage,16384,500,producer_times,102294
storage,16384,500,producer_times,111425
storage,16384,500,producer_times,155592
storage,16384,500,producer_times,116636
storage,16384,500,producer_times,182242
storage,16384,500,producer_times,100959
storage,16384,500,producer_times,135041
storage,16384,500,producer_times,171907
storage,16384,500,producer_times,100876
storage,16384,500,producer_times,107667
storage,16384,500,producer_times,97307
storage,16384,500,producer_times,125505
storage,16384,500,producer_times,170284
storage,16384,500,producer_times,139544
storage,16384,500,producer_times,153075
storage,16384,500,producer_times,172558
storage,16384,500,producer_times,201515
storage,16384,500,producer_times,129877
storage,16384,500,producer_times,280710
storage,16384,500,producer_times,136229
storage,16384,500,producer_times,148816
storage,16384,500,producer_times,95983
storage,16384,500,producer_times,166274
storage,16384,500,producer_times,156028
storage,16384,500,producer_times,134904
storage,16384,500,producer_times,137686
storage,16384,500,producer_times,151913
storage,16384,500,producer_times,109932
storage,16384,500,producer_times,129554
storage,16384,500,producer_times,107042
storage,16384,500,producer_times,112793
storage,16384,500,producer_times,154240
storage,16384,500,producer_times,128246
storage,16384,500,producer_times,136215
storage,16384,500,producer_times,161258
storage,16384,500,producer_times,132722
storage,16384,500,producer_times,140011
storage,16384,500,producer_times,141985
storage,16384,500,producer_times,195298
storage,16384,500,producer_times,130149
storage,16384,500,producer_times,152554
storage,16384,500,producer_times,113838
storage,16384,500,producer_times,170256
storage,16384,500,producer_times,169979
storage,16384,500,producer_times,187797
storage,16384,500,producer_times,134749
storage,16384,500,producer_times,199115
storage,16384,500,producer_times,144346
storage,16384,500,producer_times,152776
storage,16384,500,producer_times,165499
storage,16384,500,producer_times,136872
storage,16384,500,producer_times,181502
storage,16384,500,producer_times,147672
storage,16384,500,producer_times,152651
storage,16384,500,producer_times,104679
storage,16384,500,producer_times,157767
storage,16384,500,producer_times,109602
storage,16384,500,producer_times,163981
storage,16384,500,producer_times,97627
storage,16384,500,producer_times,142426
storage,16384,500,producer_times,150603
storage,16384,500,producer_times,112322
storage,16384,500,producer_times,184370
storage,16384,500,producer_times,128588
storage,16384,500,producer_times,107559
storage,16384,500,producer_times,89075
storage,16384,500,producer_times,116435
storage,16384,500,producer_times,139048
storage,16384,500,producer_times,158054
storage,16384,500,producer_times,111470
storage,16384,500,producer_times,120045
storage,16384,500,producer_times,145344
storage,16384,500,producer_times,202937
storage,16384,500,producer_times,129872
storage,16384,500,producer_times,126045
storage,16384,500,producer_times,160875
storage,16384,500,producer_times,165286
storage,16384,500,producer_times,143939
storage,16384,500,producer_times,181703
storage,16384,500,producer_times,187228
storage,16384,500,producer_times,200914
storage,16384,500,producer_times,174566
storage,16384,500,producer_times,97945
storage,16384,500,producer_times,177957
storage,16384,500,producer_times,95756
storage,16384,500,producer_times,156554
storage,16384,500,producer_times,144764
storage,16384,500,producer_times,168528
storage,16384,500,producer_times,110066
storage,16384,500,producer_times,172160
storage,16384,500,producer_times,126391
storage,16384,500,producer_times,93155
storage,16384,500,producer_times,207820
storage,16384,500,producer_times,230371
storage,16384,500,producer_times,183759
storage,16384,500,producer_times,132707
storage,16384,500,producer_times,138535
storage,16384,500,producer_times,158050
storage,16384,500,producer_times,156795
storage,16384,500,producer_times,175705
storage,16384,500,producer_times,141324
storage,16384,500,producer_times,162581
storage,16384,500,producer_times,140353
storage,16384,500,producer_times,192845
storage,16384,500,producer_times,164635
storage,16384,500,producer_times,201679
storage,16384,500,producer_times,150238
storage,16384,500,producer_times,215159
storage,16384,500,producer_times,103891
storage,16384,500,producer_times,136862
storage,16384,500,producer_times,151634
storage,16384,500,producer_times,94938
storage,16384,500,producer_times,112152
storage,16384,500,producer_times,160987
storage,16384,500,producer_times,123889
storage,16384,500,producer_times,195510
storage,16384,500,producer_times,151496
storage,16384,500,producer_times,234699
storage,16384,500,producer_times,159394
storage,16384,500,producer_times,162033
storage,16384,500,producer_times,133584
storage,16384,500,producer_times,178461
storage,16384,500,producer_times,88676
storage,16384,500,producer_times,197546
storage,16384,500,producer_times,145137
storage,16384,500,producer_times,106416
storage,16384,500,producer_times,244179
storage,16384,500,producer_times,130076
storage,16384,500,producer_times,90896
storage,16384,500,producer_times,95593
storage,16384,500,producer_times,185758
storage,16384,500,producer_times,139357
storage,16384,500,producer_times,140116
storage,16384,500,producer_times,241745
storage,16384,500,producer_times,175013
storage,16384,500,producer_times,184350
storage,16384,500,producer_times,157230
storage,16384,500,producer_times,109656
storage,16384,500,producer_times,205555
storage,16384,500,producer_times,153694
storage,16384,500,producer_times,153719
storage,16384,500,producer_times,157414
storage,16384,500,producer_times,191182
storage,16384,500,producer_times,160106
storage,16384,500,producer_times,168734
storage,16384,500,producer_times,140313
storage,16384,500,producer_times,140815
storage,16384,500,producer_times,130335
storage,16384,500,producer_times,115767
storage,16384,500,producer_times,128984
storage,16384,500,producer_times,173264
storage,16384,500,producer_times,184673
storage,16384,500,producer_times,144191
storage,16384,500,producer_times,167496
storage,16384,500,producer_times,137811
storage,16384,500,producer_times,140681
storage,16384,500,producer_times,124463
storage,16384,500,producer_times,133315
storage,16384,500,producer_times,145668
storage,16384,500,producer_times,117838
storage,16384,500,producer_times,109163
storage,16384,500,producer_times,182984
storage,16384,500,producer_times,186615
storage,16384,500,producer_times,148052
storage,16384,500,producer_times,138595
storage,16384,500,producer_times,138809
storage,16384,500,producer_times,139109
storage,16384,500,producer_times,206723
storage,16384,500,producer_times,145422
storage,16384,500,producer_times,209346
storage,16384,500,producer_times,170207
storage,16384,500,producer_times,113285
storage,16384,500,producer_times,113848
storage,16384,500,producer_times,186088
storage,16384,500,producer_times,134264
storage,16384,500,producer_times,89892
storage,16384,500,producer_times,117635
storage,16384,500,producer_times,119842
storage,16384,500,producer_times,118152
storage,16384,500,producer_times,145149
storage,16384,500,producer_times,153558
storage,16384,500,producer_times,168814
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,2
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,1
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,10
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,10
storage,16384,500,producer_retries,10
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,2
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,2
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,11
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,3
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,10
storage,16384,500,producer_retries,11
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,10
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,14
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,6
storage,16384,500,producer_retries,11
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,4
storage,16384,500,producer_retries,8
storage,16384,500,producer_retries,9
storage,16384,500,producer_retries,7
storage,16384,500,producer_retries,5
storage,16384,500,producer_retries,3
