channel,size,invocations-lambda,value_type,value
storage,33554432,10,producer_times,1617685.0
storage,33554432,10,producer_times,1590198.0
storage,33554432,10,producer_times,1567985.0
storage,33554432,10,producer_times,1601588.0
storage,33554432,10,producer_times,1383548.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,73.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,57.0
storage,33554432,10,producer_retries,66.0
storage,33554432,10,producer_retries,65.0
storage,33554432,10,producer_retries,53.0
storage,33554432,10,consumer_retries,98.0
storage,33554432,10,consumer_retries,202.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,85.0
storage,33554432,10,consumer_retries,100.0
storage,33554432,10,consumer_retries,86.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,94.0
storage,33554432,10,consumer_retries,99.0
storage,33554432,10,consumer_retries,91.0
storage,33554432,10,producer_times,1507876.0
storage,33554432,10,producer_times,2433267.0
storage,33554432,10,producer_times,1427291.0
storage,33554432,10,producer_times,1499950.0
storage,33554432,10,producer_times,1470105.0
storage,33554432,10,producer_times,1487071.0
storage,33554432,10,producer_times,1437533.0
storage,33554432,10,producer_times,1473055.0
storage,33554432,10,producer_times,1495469.0
storage,33554432,10,producer_times,1466987.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,96.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,89.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,producer_times,1350237.0
storage,33554432,10,producer_times,1291666.0
storage,33554432,10,producer_times,1305183.0
storage,33554432,10,producer_times,1804456.0
storage,33554432,10,producer_times,1435252.0
storage,33554432,10,producer_times,1384911.0
storage,33554432,10,producer_times,1467736.0
storage,33554432,10,producer_times,1399455.0
storage,33554432,10,producer_times,1369248.0
storage,33554432,10,producer_times,1390744.0
storage,33554432,10,producer_retries,51.0
storage,33554432,10,producer_retries,61.0
storage,33554432,10,producer_retries,60.0
storage,33554432,10,producer_retries,94.0
storage,33554432,10,producer_retries,56.0
storage,33554432,10,producer_retries,51.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,61.0
storage,33554432,10,producer_retries,60.0
storage,33554432,10,producer_retries,63.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,58.0
storage,33554432,10,consumer_retries,57.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,82.0
storage,33554432,10,producer_times,1577611.0
storage,33554432,10,producer_times,1589590.0
storage,33554432,10,producer_times,1503849.0
storage,33554432,10,producer_times,1520960.0
storage,33554432,10,producer_times,1427947.0
storage,33554432,10,producer_times,1507993.0
storage,33554432,10,producer_times,1578125.0
storage,33554432,10,producer_times,1491191.0
storage,33554432,10,producer_times,1569042.0
storage,33554432,10,producer_times,1679096.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,67.0
storage,33554432,10,producer_retries,54.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,86.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,producer_times,1462273.0
storage,33554432,10,producer_times,1499094.0
storage,33554432,10,producer_times,1375796.0
storage,33554432,10,producer_times,1409977.0
storage,33554432,10,producer_times,1406532.0
storage,33554432,10,producer_times,1381150.0
storage,33554432,10,producer_times,1409476.0
storage,33554432,10,producer_times,1538021.0
storage,33554432,10,producer_times,1425716.0
storage,33554432,10,producer_times,1498233.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,60.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,67.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,consumer_retries,77.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,85.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,90.0
storage,33554432,10,producer_times,1504305.0
storage,33554432,10,producer_times,1519993.0
storage,33554432,10,producer_times,1548779.0
storage,33554432,10,producer_times,1503808.0
storage,33554432,10,producer_times,1536785.0
storage,33554432,10,producer_times,1501991.0
storage,33554432,10,producer_times,1677264.0
storage,33554432,10,producer_times,1535814.0
storage,33554432,10,producer_times,1594926.0
storage,33554432,10,producer_times,1519045.0
storage,33554432,10,producer_retries,84.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,67.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,consumer_retries,96.0
storage,33554432,10,consumer_retries,96.0
storage,33554432,10,consumer_retries,91.0
storage,33554432,10,consumer_retries,88.0
storage,33554432,10,consumer_retries,664.0
storage,33554432,10,consumer_retries,96.0
storage,33554432,10,consumer_retries,90.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,91.0
storage,33554432,10,consumer_retries,96.0
storage,33554432,10,producer_times,1312321.0
storage,33554432,10,producer_times,2169067.0
storage,33554432,10,producer_times,1324020.0
storage,33554432,10,producer_times,1314836.0
storage,33554432,10,producer_times,6271448.0
storage,33554432,10,producer_times,1406005.0
storage,33554432,10,producer_times,1303783.0
storage,33554432,10,producer_times,1325557.0
storage,33554432,10,producer_times,1305469.0
storage,33554432,10,producer_times,1340428.0
storage,33554432,10,producer_retries,63.0
storage,33554432,10,producer_retries,147.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,66.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,67.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,59.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,65.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,consumer_retries,60.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,66.0
storage,33554432,10,consumer_retries,77.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,producer_times,1469715.0
storage,33554432,10,producer_times,1436641.0
storage,33554432,10,producer_times,1399989.0
storage,33554432,10,producer_times,1428905.0
storage,33554432,10,producer_times,1392679.0
storage,33554432,10,producer_times,1425388.0
storage,33554432,10,producer_times,1468247.0
storage,33554432,10,producer_times,1403105.0
storage,33554432,10,producer_times,1472209.0
storage,33554432,10,producer_times,1436848.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,83.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,consumer_retries,42.0
storage,33554432,10,consumer_retries,51.0
storage,33554432,10,consumer_retries,48.0
storage,33554432,10,consumer_retries,49.0
storage,33554432,10,consumer_retries,36.0
storage,33554432,10,consumer_retries,57.0
storage,33554432,10,consumer_retries,38.0
storage,33554432,10,consumer_retries,16.0
storage,33554432,10,consumer_retries,30.0
storage,33554432,10,consumer_retries,41.0
storage,33554432,10,producer_times,1681777.0
storage,33554432,10,producer_times,1777991.0
storage,33554432,10,producer_times,1544968.0
storage,33554432,10,producer_times,1868711.0
storage,33554432,10,producer_times,1637980.0
storage,33554432,10,producer_times,1607223.0
storage,33554432,10,producer_times,2800223.0
storage,33554432,10,producer_times,1609333.0
storage,33554432,10,producer_times,1894560.0
storage,33554432,10,producer_times,1557110.0
storage,33554432,10,producer_retries,96.0
storage,33554432,10,producer_retries,90.0
storage,33554432,10,producer_retries,84.0
storage,33554432,10,producer_retries,110.0
storage,33554432,10,producer_retries,88.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,186.0
storage,33554432,10,producer_retries,87.0
storage,33554432,10,producer_retries,106.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,consumer_retries,65.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,66.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,59.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,101.0
storage,33554432,10,consumer_retries,57.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,producer_times,1634012.0
storage,33554432,10,producer_times,1519562.0
storage,33554432,10,producer_times,1640947.0
storage,33554432,10,producer_times,1652195.0
storage,33554432,10,producer_times,1656476.0
storage,33554432,10,producer_times,1606495.0
storage,33554432,10,producer_times,1572850.0
storage,33554432,10,producer_times,2263694.0
storage,33554432,10,producer_times,1709440.0
storage,33554432,10,producer_times,1552982.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,86.0
storage,33554432,10,producer_retries,84.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,109.0
storage,33554432,10,producer_retries,88.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,consumer_retries,61.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,60.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,producer_times,1436730.0
storage,33554432,10,producer_times,1477314.0
storage,33554432,10,producer_times,1466062.0
storage,33554432,10,producer_times,1500885.0
storage,33554432,10,producer_times,1450948.0
storage,33554432,10,producer_times,1448928.0
storage,33554432,10,producer_times,1360150.0
storage,33554432,10,producer_times,1431255.0
storage,33554432,10,producer_times,1415602.0
storage,33554432,10,producer_times,1474706.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,86.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,71.0
storage,33554432,10,producer_retries,73.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,71.0
storage,33554432,10,consumer_retries,133.0
storage,33554432,10,consumer_retries,52.0
storage,33554432,10,consumer_retries,64.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,55.0
storage,33554432,10,consumer_retries,64.0
storage,33554432,10,consumer_retries,57.0
storage,33554432,10,consumer_retries,54.0
storage,33554432,10,consumer_retries,64.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,producer_times,2196678.0
storage,33554432,10,producer_times,1396995.0
storage,33554432,10,producer_times,1413593.0
storage,33554432,10,producer_times,1351297.0
storage,33554432,10,producer_times,1377955.0
storage,33554432,10,producer_times,6325857.0
storage,33554432,10,producer_times,1320338.0
storage,33554432,10,producer_times,1296324.0
storage,33554432,10,producer_times,1572165.0
storage,33554432,10,producer_times,1452063.0
storage,33554432,10,producer_retries,95.0
storage,33554432,10,producer_retries,87.0
storage,33554432,10,producer_retries,86.0
storage,33554432,10,producer_retries,83.0
storage,33554432,10,producer_retries,83.0
storage,33554432,10,producer_retries,748.0
storage,33554432,10,producer_retries,90.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,105.0
storage,33554432,10,producer_retries,88.0
storage,33554432,10,consumer_retries,68.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,68.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,64.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,producer_times,1429211.0
storage,33554432,10,producer_times,1514843.0
storage,33554432,10,producer_times,1573490.0
storage,33554432,10,producer_times,1508517.0
storage,33554432,10,producer_times,1464434.0
storage,33554432,10,producer_times,1678353.0
storage,33554432,10,producer_times,1499576.0
storage,33554432,10,producer_times,1436115.0
storage,33554432,10,producer_times,1424280.0
storage,33554432,10,producer_times,1437518.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,73.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,52.0
storage,33554432,10,producer_retries,66.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,63.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,60.0
storage,33554432,10,consumer_retries,83.0
storage,33554432,10,consumer_retries,77.0
storage,33554432,10,consumer_retries,86.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,84.0
storage,33554432,10,consumer_retries,84.0
storage,33554432,10,consumer_retries,92.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,84.0
storage,33554432,10,producer_times,1561057.0
storage,33554432,10,producer_times,1545261.0
storage,33554432,10,producer_times,1662806.0
storage,33554432,10,producer_times,1680068.0
storage,33554432,10,producer_times,1546908.0
storage,33554432,10,producer_times,1606378.0
storage,33554432,10,producer_times,1576699.0
storage,33554432,10,producer_times,1629253.0
storage,33554432,10,producer_times,1555547.0
storage,33554432,10,producer_times,1528051.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,65.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,consumer_retries,89.0
storage,33554432,10,consumer_retries,68.0
storage,33554432,10,consumer_retries,60.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,82.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,61.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,producer_times,1488413.0
storage,33554432,10,producer_times,1528731.0
storage,33554432,10,producer_times,1492288.0
storage,33554432,10,producer_times,1475328.0
storage,33554432,10,producer_times,1481919.0
storage,33554432,10,producer_times,1662635.0
storage,33554432,10,producer_times,1677452.0
storage,33554432,10,producer_times,1523669.0
storage,33554432,10,producer_times,1486636.0
storage,33554432,10,producer_times,1577342.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,89.0
storage,33554432,10,producer_retries,86.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,83.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,consumer_retries,100.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,66.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,123.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,producer_times,1441662.0
storage,33554432,10,producer_times,1507025.0
storage,33554432,10,producer_times,1535133.0
storage,33554432,10,producer_times,1451448.0
storage,33554432,10,producer_times,1774185.0
storage,33554432,10,producer_times,1457976.0
storage,33554432,10,producer_times,1507350.0
storage,33554432,10,producer_times,1421217.0
storage,33554432,10,producer_times,1824068.0
storage,33554432,10,producer_times,1535628.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,64.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,74.0
storage,33554432,10,producer_retries,61.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,consumer_retries,60.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,47.0
storage,33554432,10,consumer_retries,62.0
storage,33554432,10,consumer_retries,55.0
storage,33554432,10,consumer_retries,55.0
storage,33554432,10,consumer_retries,68.0
storage,33554432,10,consumer_retries,66.0
storage,33554432,10,consumer_retries,65.0
storage,33554432,10,consumer_retries,53.0
storage,33554432,10,producer_times,1696373.0
storage,33554432,10,producer_times,1702237.0
storage,33554432,10,producer_times,1720090.0
storage,33554432,10,producer_times,1746094.0
storage,33554432,10,producer_times,1651133.0
storage,33554432,10,producer_times,1680028.0
storage,33554432,10,producer_times,1580718.0
storage,33554432,10,producer_times,1733433.0
storage,33554432,10,producer_times,1553718.0
storage,33554432,10,producer_times,1611550.0
storage,33554432,10,producer_retries,119.0
storage,33554432,10,producer_retries,116.0
storage,33554432,10,producer_retries,105.0
storage,33554432,10,producer_retries,113.0
storage,33554432,10,producer_retries,101.0
storage,33554432,10,producer_retries,109.0
storage,33554432,10,producer_retries,98.0
storage,33554432,10,producer_retries,90.0
storage,33554432,10,producer_retries,94.0
storage,33554432,10,producer_retries,109.0
storage,33554432,10,consumer_retries,56.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,101.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,70.0
storage,33554432,10,consumer_retries,82.0
storage,33554432,10,consumer_retries,65.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,producer_times,1395351.0
storage,33554432,10,producer_times,1541291.0
storage,33554432,10,producer_times,1807254.0
storage,33554432,10,producer_times,1493131.0
storage,33554432,10,producer_times,1513274.0
storage,33554432,10,producer_times,1431577.0
storage,33554432,10,producer_times,1484458.0
storage,33554432,10,producer_times,1341719.0
storage,33554432,10,producer_times,1347835.0
storage,33554432,10,producer_times,1333286.0
storage,33554432,10,producer_retries,56.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,55.0
storage,33554432,10,producer_retries,50.0
storage,33554432,10,producer_retries,56.0
storage,33554432,10,producer_retries,47.0
storage,33554432,10,producer_retries,66.0
storage,33554432,10,producer_retries,51.0
storage,33554432,10,producer_retries,57.0
storage,33554432,10,producer_retries,56.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,91.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,67.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,50.0
storage,33554432,10,producer_times,1573446.0
storage,33554432,10,producer_times,1757235.0
storage,33554432,10,producer_times,1509604.0
storage,33554432,10,producer_times,1598784.0
storage,33554432,10,producer_times,1572655.0
storage,33554432,10,producer_times,1610387.0
storage,33554432,10,producer_times,5056555.0
storage,33554432,10,producer_times,1480257.0
storage,33554432,10,producer_times,1511224.0
storage,33554432,10,producer_times,1479040.0
storage,33554432,10,producer_retries,57.0
storage,33554432,10,producer_retries,94.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,55.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,416.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,87.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,93.0
storage,33554432,10,consumer_retries,136.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,80.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,producer_times,1482134.0
storage,33554432,10,producer_times,1508037.0
storage,33554432,10,producer_times,1495644.0
storage,33554432,10,producer_times,1542790.0
storage,33554432,10,producer_times,1555739.0
storage,33554432,10,producer_times,1884851.0
storage,33554432,10,producer_times,1452974.0
storage,33554432,10,producer_times,1543611.0
storage,33554432,10,producer_times,1455601.0
storage,33554432,10,producer_times,1422513.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,81.0
storage,33554432,10,producer_retries,86.0
storage,33554432,10,producer_retries,71.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,88.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,83.0
storage,33554432,10,consumer_retries,71.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,69.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,84.0
storage,33554432,10,producer_times,1477722.0
storage,33554432,10,producer_times,1474158.0
storage,33554432,10,producer_times,1504405.0
storage,33554432,10,producer_times,1550350.0
storage,33554432,10,producer_times,1552686.0
storage,33554432,10,producer_times,1441366.0
storage,33554432,10,producer_times,1477444.0
storage,33554432,10,producer_times,1451488.0
storage,33554432,10,producer_times,1482922.0
storage,33554432,10,producer_times,1560733.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,62.0
storage,33554432,10,producer_retries,87.0
storage,33554432,10,producer_retries,63.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,98.0
storage,33554432,10,consumer_retries,83.0
storage,33554432,10,consumer_retries,84.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,92.0
storage,33554432,10,consumer_retries,89.0
storage,33554432,10,consumer_retries,99.0
storage,33554432,10,consumer_retries,85.0
storage,33554432,10,consumer_retries,90.0
storage,33554432,10,producer_times,1445493.0
storage,33554432,10,producer_times,1561398.0
storage,33554432,10,producer_times,1506857.0
storage,33554432,10,producer_times,1481235.0
storage,33554432,10,producer_times,1497361.0
storage,33554432,10,producer_times,1456511.0
storage,33554432,10,producer_times,1510117.0
storage,33554432,10,producer_times,1556887.0
storage,33554432,10,producer_times,1471965.0
storage,33554432,10,producer_times,1461206.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,88.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,73.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,consumer_retries,91.0
storage,33554432,10,consumer_retries,92.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,consumer_retries,88.0
storage,33554432,10,consumer_retries,75.0
storage,33554432,10,consumer_retries,93.0
storage,33554432,10,consumer_retries,98.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,87.0
storage,33554432,10,consumer_retries,102.0
storage,33554432,10,producer_times,1490926.0
storage,33554432,10,producer_times,1499496.0
storage,33554432,10,producer_times,1484959.0
storage,33554432,10,producer_times,1458491.0
storage,33554432,10,producer_times,1484021.0
storage,33554432,10,producer_times,1556679.0
storage,33554432,10,producer_times,1486362.0
storage,33554432,10,producer_times,1483459.0
storage,33554432,10,producer_times,1432864.0
storage,33554432,10,producer_times,1493261.0
storage,33554432,10,producer_retries,73.0
storage,33554432,10,producer_retries,68.0
storage,33554432,10,producer_retries,78.0
storage,33554432,10,producer_retries,69.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,82.0
storage,33554432,10,producer_retries,70.0
storage,33554432,10,producer_retries,80.0
storage,33554432,10,producer_retries,77.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,consumer_retries,90.0
storage,33554432,10,consumer_retries,88.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,77.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,129.0
storage,33554432,10,consumer_retries,72.0
storage,33554432,10,consumer_retries,74.0
storage,33554432,10,consumer_retries,79.0
storage,33554432,10,consumer_retries,78.0
storage,33554432,10,producer_times,2056404.0
storage,33554432,10,producer_times,1774238.0
storage,33554432,10,producer_times,1617329.0
storage,33554432,10,producer_times,1645507.0
storage,33554432,10,producer_times,1530603.0
storage,33554432,10,producer_times,2048548.0
storage,33554432,10,producer_times,1524819.0
storage,33554432,10,producer_times,1579069.0
storage,33554432,10,producer_times,1646991.0
storage,33554432,10,producer_times,1530503.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,79.0
storage,33554432,10,producer_retries,72.0
storage,33554432,10,producer_retries,85.0
storage,33554432,10,producer_retries,83.0
storage,33554432,10,producer_retries,92.0
storage,33554432,10,producer_retries,76.0
storage,33554432,10,producer_retries,75.0
storage,33554432,10,producer_retries,90.0
storage,33554432,10,producer_retries,91.0
storage,33554432,10,consumer_retries,81.0
storage,33554432,10,consumer_retries,63.0
storage,33554432,10,consumer_retries,73.0
storage,33554432,10,consumer_retries,77.0
storage,33554432,10,consumer_retries,76.0
storage,33554432,10,consumer_retries,68.0
